annotator,model,column,full_match,partial_match
R3,gemini-1.5-flash-001,chain_selected_fixed_train_journ_40,0.17346938775510204,0.8163265306122449
R3,gemini-1.5-flash-001,chain_selected_custom_sep_kw_40,0.23469387755102042,0.8775510204081632
R3,gemini-1.5-flash-001,chain_selected_custom_train_journ_40,0.16326530612244897,0.8061224489795918
R3,gemini-1.5-flash-001,chain_all_fixed,0.09183673469387756,0.826530612244898
R3,gemini-1.5-flash-001,naive_all_custom,0.21428571428571427,0.8163265306122449
R3,gemini-1.5-flash-001,naive_all_fixed,0.14285714285714285,0.826530612244898
R3,gemini-1.5-flash-001,naive_selected_fixed_sep_kw_40,0.2755102040816326,0.8571428571428571
R3,gemini-1.5-flash-001,naive_selected_fixed_sep_kw_80,0.20408163265306123,0.8571428571428571
R3,gemini-1.5-flash-001,naive_selected_fixed_train_journ_40,0.24489795918367346,0.8163265306122449
R3,gemini-1.5-flash-001,naive_selected_custom_sep_kw_40,0.25510204081632654,0.8469387755102041
R3,gemini-1.5-flash-001,naive_selected_custom_sep_kw_80,0.2857142857142857,0.8367346938775511
R3,gemini-1.5-flash-001,naive_selected_custom_train_journ_40,0.2653061224489796,0.826530612244898
R3,gemini-1.5-pro-001,chain_all_custom,0.16326530612244897,0.7653061224489796
R3,gemini-1.5-pro-001,chain_all_fixed,0.1836734693877551,0.7653061224489796
R3,gemini-1.5-pro-001,chain_selected_fixed_sep_kw_40,0.24489795918367346,0.8061224489795918
R3,gemini-1.5-pro-001,chain_selected_fixed_train_journ_40,0.17346938775510204,0.8061224489795918
R3,gemini-1.5-pro-001,chain_selected_custom_sep_kw_40,0.22448979591836735,0.8061224489795918
R3,gemini-1.5-pro-001,chain_selected_custom_train_journ_40,0.20408163265306123,0.7755102040816326
R3,gemini-1.5-pro-001,naive_all_fixed,0.29591836734693877,0.7959183673469388
R3,gemini-1.5-pro-001,naive_selected_fixed_sep_kw_40,0.3163265306122449,0.826530612244898
R3,gemini-1.5-pro-001,naive_selected_fixed_sep_kw_80,0.3163265306122449,0.8367346938775511
R3,gemini-1.5-pro-001,naive_selected_fixed_train_journ_40,0.32653061224489793,0.8163265306122449
R3,gemini-1.5-pro-001,naive_all_custom,0.32653061224489793,0.7653061224489796
R3,gemini-1.5-pro-001,naive_selected_custom_sep_kw_40,0.35714285714285715,0.826530612244898
R3,gemini-1.5-pro-001,naive_selected_custom_sep_kw_80,0.30612244897959184,0.7857142857142857
R3,gemini-1.5-pro-001,naive_selected_custom_train_journ_40,0.32653061224489793,0.8061224489795918
R3,deepseek-chat,naive_all_fixed,0.23469387755102042,0.8775510204081632
R3,deepseek-chat,naive_all_custom,0.24489795918367346,0.8673469387755102
R3,deepseek-chat,naive_selected_fixed_sep_kw_40,0.22448979591836735,0.8673469387755102
R3,deepseek-chat,naive_selected_fixed_train_journ_40,0.22448979591836735,0.8775510204081632
R3,deepseek-chat,naive_selected_custom_sep_kw_40,0.2857142857142857,0.8775510204081632
R3,deepseek-chat,naive_selected_custom_train_journ_40,0.30612244897959184,0.8979591836734694
R3,deepseek-chat,chain_all_fixed,0.11224489795918367,0.8673469387755102
R3,deepseek-chat,chain_all_custom,0.14285714285714285,0.8877551020408163
R3,deepseek-chat,chain_selected_fixed_sep_kw_40,0.11224489795918367,0.8673469387755102
R3,deepseek-chat,chain_selected_fixed_train_journ_40,0.21428571428571427,0.8673469387755102
R3,deepseek-chat,chain_selected_custom_sep_kw_40,0.15306122448979592,0.8877551020408163
R3,deepseek-chat,chain_selected_custom_train_journ_40,0.19387755102040816,0.8979591836734694
R2,gpt-4o-2024-08-06,naive_all_fixed,0.2653061224489796,0.6836734693877551
R2,gpt-4o-2024-08-06,naive_selected_fixed_sep_kw_40,0.19387755102040816,0.673469387755102
R2,gpt-4o-2024-08-06,naive_selected_fixed_sep_kw_80,0.16326530612244897,0.6836734693877551
R2,gpt-4o-2024-08-06,naive_selected_fixed_train_journ_40,0.20408163265306123,0.673469387755102
R2,gpt-4o-2024-08-06,naive_selected_custom_sep_kw_40,0.23469387755102042,0.6530612244897959
R2,gpt-4o-2024-08-06,naive_selected_custom_sep_kw_80,0.24489795918367346,0.6632653061224489
R2,gpt-4o-2024-08-06,naive_selected_custom_train_journ_40,0.22448979591836735,0.6632653061224489
R2,gpt-4o-2024-08-06,chain_all_fixed,0.21428571428571427,0.673469387755102
R2,gpt-4o-2024-08-06,chain_selected_fixed_sep_kw_40,0.1836734693877551,0.6836734693877551
R2,gpt-4o-2024-08-06,chain_selected_fixed_sep_kw_80,0.17346938775510204,0.7142857142857143
R2,gpt-4o-2024-08-06,chain_selected_fixed_train_journ_40,0.19387755102040816,0.6938775510204082
R2,gpt-4o-2024-08-06,chain_selected_custom_sep_kw_40,0.19387755102040816,0.6530612244897959
R2,gpt-4o-2024-08-06,chain_selected_custom_sep_kw_80,0.21428571428571427,0.6836734693877551
R2,gpt-4o-2024-08-06,chain_selected_custom_train_journ_40,0.1836734693877551,0.6632653061224489
R2,gpt-4o-2024-08-06,chain_all_custom,0.15306122448979592,0.7040816326530612
R2,gpt-4o-2024-08-06,naive_all_custom,0.23469387755102042,0.6938775510204082
R2,gpt-4o-mini-2024-07-18,chain_all_custom,0.17346938775510204,0.6020408163265306
R2,gpt-4o-mini-2024-07-18,naive_all_fixed,0.11224489795918367,0.6428571428571429
R2,gpt-4o-mini-2024-07-18,naive_all_custom,0.19387755102040816,0.6224489795918368
R2,gpt-4o-mini-2024-07-18,chain_all_fixed,0.11224489795918367,0.6020408163265306
R2,gpt-4o-mini-2024-07-18,chain_selected_custom_sep_kw_40,0.23469387755102042,0.5918367346938775
R2,gpt-4o-mini-2024-07-18,chain_selected_custom_train_journ_40,0.20408163265306123,0.6224489795918368
R2,gpt-4o-mini-2024-07-18,chain_selected_fixed_sep_kw_40,0.19387755102040816,0.5612244897959183
R2,gpt-4o-mini-2024-07-18,chain_selected_fixed_train_journ_40,0.20408163265306123,0.6020408163265306
R2,gpt-4o-mini-2024-07-18,naive_selected_fixed_sep_kw_40,0.17346938775510204,0.5816326530612245
R2,gpt-4o-mini-2024-07-18,naive_selected_fixed_train_journ_40,0.17346938775510204,0.6020408163265306
R2,gpt-4o-mini-2024-07-18,naive_selected_custom_sep_kw_40,0.23469387755102042,0.5918367346938775
R2,gpt-4o-mini-2024-07-18,naive_selected_custom_train_journ_40,0.22448979591836735,0.6326530612244898
R2,Mistral-7B-Instruct-v0.1,naive_all_fixed,0.20408163265306123,0.5306122448979592
R2,Mistral-7B-Instruct-v0.1,naive_selected_fixed_sep_kw_40,0.23469387755102042,0.5102040816326531
R2,Mistral-7B-Instruct-v0.1,naive_selected_fixed_train_journ_40,0.19387755102040816,0.5408163265306123
R2,Mistral-7B-Instruct-v0.1,chain_selected_custom_sep_kw_40,0.17346938775510204,0.4897959183673469
R2,Mistral-7B-Instruct-v0.1,chain_selected_custom_train_journ_40,0.1326530612244898,0.5816326530612245
R2,Mistral-7B-Instruct-v0.1,chain_all_fixed,0.12244897959183673,0.46938775510204084
R2,Mistral-7B-Instruct-v0.1,chain_all_custom,0.11224489795918367,0.5714285714285714
R2,Mistral-7B-Instruct-v0.1,chain_selected_fixed_sep_kw_40,0.15306122448979592,0.4489795918367347
R2,Mistral-7B-Instruct-v0.1,chain_selected_fixed_train_journ_40,0.16326530612244897,0.5
R2,Mistral-7B-Instruct-v0.1,naive_all_custom,0.16326530612244897,0.5408163265306123
R2,Mistral-7B-Instruct-v0.1,naive_selected_custom_sep_kw_40,0.19387755102040816,0.5204081632653061
R2,Mistral-7B-Instruct-v0.1,naive_selected_custom_train_journ_40,0.19387755102040816,0.5714285714285714
R2,gemini-1.5-flash-001,chain_all_custom,0.11224489795918367,0.6428571428571429
R2,gemini-1.5-flash-001,chain_selected_fixed_sep_kw_40,0.16326530612244897,0.6020408163265306
R2,gemini-1.5-flash-001,chain_selected_fixed_train_journ_40,0.1326530612244898,0.6326530612244898
R2,gemini-1.5-flash-001,chain_selected_custom_sep_kw_40,0.1326530612244898,0.6326530612244898
R2,gemini-1.5-flash-001,chain_selected_custom_train_journ_40,0.09183673469387756,0.6428571428571429
R2,gemini-1.5-flash-001,chain_all_fixed,0.061224489795918366,0.6122448979591837
R2,gemini-1.5-flash-001,naive_all_custom,0.1836734693877551,0.6530612244897959
R2,gemini-1.5-flash-001,naive_all_fixed,0.11224489795918367,0.6224489795918368
R2,gemini-1.5-flash-001,naive_selected_fixed_sep_kw_40,0.1836734693877551,0.6224489795918368
R2,gemini-1.5-flash-001,naive_selected_fixed_sep_kw_80,0.20408163265306123,0.6428571428571429
R2,gemini-1.5-flash-001,naive_selected_fixed_train_journ_40,0.19387755102040816,0.6530612244897959
R2,gemini-1.5-flash-001,naive_selected_custom_sep_kw_40,0.16326530612244897,0.6326530612244898
R2,gemini-1.5-flash-001,naive_selected_custom_sep_kw_80,0.20408163265306123,0.6428571428571429
R2,gemini-1.5-flash-001,naive_selected_custom_train_journ_40,0.20408163265306123,0.6530612244897959
R2,gemini-1.5-pro-001,chain_all_custom,0.17346938775510204,0.5816326530612245
R2,gemini-1.5-pro-001,chain_all_fixed,0.20408163265306123,0.5510204081632653
R2,gemini-1.5-pro-001,chain_selected_fixed_sep_kw_40,0.1836734693877551,0.5816326530612245
R2,gemini-1.5-pro-001,chain_selected_fixed_train_journ_40,0.19387755102040816,0.5816326530612245
R2,gemini-1.5-pro-001,chain_selected_custom_sep_kw_40,0.19387755102040816,0.5408163265306123
R2,gemini-1.5-pro-001,chain_selected_custom_train_journ_40,0.19387755102040816,0.5204081632653061
R2,gemini-1.5-pro-001,naive_all_fixed,0.24489795918367346,0.6020408163265306
R2,gemini-1.5-pro-001,naive_selected_fixed_sep_kw_40,0.2653061224489796,0.6020408163265306
R2,gemini-1.5-pro-001,naive_selected_fixed_sep_kw_80,0.2755102040816326,0.5918367346938775
R2,gemini-1.5-pro-001,naive_selected_fixed_train_journ_40,0.2857142857142857,0.5816326530612245
R2,gemini-1.5-pro-001,naive_all_custom,0.336734693877551,0.6224489795918368
R2,gemini-1.5-pro-001,naive_selected_custom_sep_kw_40,0.30612244897959184,0.5816326530612245
R2,gemini-1.5-pro-001,naive_selected_custom_sep_kw_80,0.3163265306122449,0.5816326530612245
R2,gemini-1.5-pro-001,naive_selected_custom_train_journ_40,0.3163265306122449,0.6224489795918368
R2,deepseek-chat,naive_all_fixed,0.1326530612244898,0.6632653061224489
R2,deepseek-chat,naive_all_custom,0.15306122448979592,0.6938775510204082
R2,deepseek-chat,naive_selected_fixed_sep_kw_40,0.14285714285714285,0.6428571428571429
R2,deepseek-chat,naive_selected_fixed_train_journ_40,0.16326530612244897,0.6530612244897959
R2,deepseek-chat,naive_selected_custom_sep_kw_40,0.16326530612244897,0.6326530612244898
R2,deepseek-chat,naive_selected_custom_train_journ_40,0.17346938775510204,0.6632653061224489
R2,deepseek-chat,chain_all_fixed,0.08163265306122448,0.6632653061224489
R2,deepseek-chat,chain_all_custom,0.12244897959183673,0.7040816326530612
R2,deepseek-chat,chain_selected_fixed_sep_kw_40,0.11224489795918367,0.6530612244897959
R2,deepseek-chat,chain_selected_fixed_train_journ_40,0.11224489795918367,0.6836734693877551
R2,deepseek-chat,chain_selected_custom_sep_kw_40,0.1326530612244898,0.6938775510204082
R2,deepseek-chat,chain_selected_custom_train_journ_40,0.14285714285714285,0.7142857142857143
